Location:;Huelva
Date:;01/07/2025 14:16:27
Prehole Mode:;
Prehole Depth:;0
Hydrostatic Line:;200
Probe Code:;001236
Ground Level:;0
Lat.:;681095
Lon.:;4124795
Comments:;preforo 3 m
Operator:;Alehandro
Client:;aph
SeisON:;9600
TempON:;0
P. Qc:;184600
P. Fs:;31019
P. U2:;10642
P. Tilt:;332353
P. Temp:;400800
Z. Qc:;3948;21,39;6905;37,41;16,02
Z. Fs:;7776;250,69;10744;346,37;95,68
Z. U2:;31681;2976,98;34358;3228,53;251,55
Z. Tilt:;6002;0,39;117003;7,7;7,31
Depth;Qc;Fs;U2;Rf;Temp;Tilt;Dist;Speed;Qt;U2-U0;Time
2330;1,05;15,83;667,92;1,51;0;7,23;183,75;2;1,18;458,97;3114
2331;1,05;15,8;668,67;1,51;0;7,23;183,88;2;1,18;459,62;3114
2332;1,04;15,89;672,9;1,53;0;7,23;184,01;2,1;1,17;463,75;3115
2333;1,03;15,96;666,79;1,54;0;7,17;184,13;2;1,17;457,54;3115
2334;1,03;16,34;689,53;1,58;0;7,17;184,26;2;1,17;480,19;3116
2335;1,04;16,44;690,47;1,58;0;7,23;184,38;1,9;1,18;481,03;3116
2336;1,04;16,51;676,85;1,59;0;7,23;184,51;2;1,18;467,3;3117
2337;1,03;16,51;674,69;1,6;0;7,23;184,63;2;1,17;465,05;3117
2338;1,03;16,6;676,94;1,6;0;7,23;184,76;2;1,17;467,2;3118
2339;1,03;16,76;682,39;1,63;0;7,23;184,88;2;1,17;472,55;3118
2340;1,04;16,89;684,36;1,62;0;7,17;185,01;2;1,18;474,43;3119
2341;1,03;16,96;692,16;1,64;0;7,1;185,13;2;1,17;482,13;3119
2342;1,03;17,09;690,85;1,66;0;7,17;185,26;2;1,17;480,72;3120
2343;1,03;17,25;690,85;1,67;0;7,23;185,38;2;1,17;480,62;3120
2344;1,03;17,22;691,22;1,66;0;7,23;185,51;2;1,17;480,9;3121
2345;1,04;17,28;696,39;1,66;0;7,23;185,64;2;1,18;485,97;3121
2346;1,04;17,28;700,71;1,66;0;7,23;185,76;2;1,18;490,19;3122
2347;1,03;17,25;703,16;1,67;0;7,23;185,89;2;1,18;492,54;3122
2348;1,04;16,8;687,65;1,61;0;7,23;186,01;2;1,18;476,93;3123
2349;1,05;16,83;680,42;1,61;0;7,23;186,14;2;1,18;469,6;3123
2350;1,05;16,99;678,26;1,62;0;7,17;186,26;2;1,19;467,34;3124
2351;1,05;16,96;678,35;1,61;0;7,23;186,39;2;1,19;467,34;3124
2352;1,04;16,99;681,54;1,63;0;7,23;186,51;2,1;1,18;470,43;3125
2353;1,05;16,89;681,07;1,62;0;7,23;186,64;2;1,18;469,87;3125
2354;1,05;16,99;678,54;1,63;0;7,23;186,77;2;1,18;467,23;3126
2355;1,06;16,96;679,67;1,61;0;7,23;186,89;1,9;1,19;468,26;3126
2356;1,05;17,05;680,23;1,62;0;7,23;187,02;2;1,19;468,73;3127
2357;1,05;17,15;668,77;1,63;0;7,17;187,14;2;1,18;457,16;3127
2358;1,06;17,09;669,24;1,62;0;7,23;187,27;2;1,19;457,54;3128
2359;1,06;17,15;676;1,62;0;7,29;187,4;2;1,19;464,2;3128
2360;1,05;17,34;686,34;1,66;0;7,23;187,52;2;1,18;474,44;3129
2361;1,05;17,54;690,1;1,67;0;7,22;187,65;2;1,19;478,1;3129
2362;1,05;17,76;691,98;1,7;0;7,29;187,77;2;1,18;479,88;3130
2363;1,05;17,83;693,1;1,7;0;7,23;187,9;2;1,19;480,91;3130
2364;1,05;17,8;690,85;1,69;0;7,22;188,03;2;1,19;478,56;3131
2365;1,04;17,67;692,26;1,7;0;7,23;188,15;2;1,18;479,87;3131
2366;1,05;17,51;685,02;1,67;0;7,23;188,28;2;1,19;472,54;3132
2367;1,05;17,57;687,84;1,68;0;7,23;188,4;2;1,18;475,26;3132
2368;1,06;17,47;678,07;1,65;0;7,23;188,53;2;1,19;465,39;3133
2369;1,06;17,34;680,23;1,64;0;7,23;188,65;2;1,19;467,45;3133
2370;1,05;17,34;681,45;1,65;0;7,22;188,78;2;1,19;468,57;3134
2371;1,06;17,34;685,4;1,64;0;7,17;188,9;2;1,19;472,42;3134
2372;1,05;17,12;682,58;1,63;0;7,23;189,03;2,1;1,19;469,51;3134
2373;1,06;16,99;683,52;1,61;0;7,23;189,16;2;1,19;470,35;3135
2374;1,05;16,99;686,34;1,62;0;7,23;189,28;2;1,19;473,07;3135
2375;1,05;16,99;686,34;1,62;0;7,23;189,28;2;1,19;473,07;3209
2376;1,05;16,99;686,34;1,62;0;7,23;189,28;2;1,19;473,07;3209
2377;1,06;18,47;641,42;1,74;0;7,29;189,41;2;1,19;427,86;3210
2378;1,07;18,41;653,26;1,72;0;7,29;189,54;2;1,2;439,6;3210
2379;1,06;18,7;672,24;1,77;0;7,28;189,66;1,9;1,19;458,48;3211
2380;1,06;18,79;681,92;1,78;0;7,22;189,79;2;1,19;468,06;3211
2381;1,05;18,92;691,51;1,8;0;7,28;189,92;2,1;1,19;477,55;3212
2382;1,05;18,96;713,12;1,81;0;7,22;190,04;2;1,19;499,06;3212
2383;1,05;19,02;723,64;1,81;0;7,22;190,17;1,9;1,2;509,49;3213
2384;1,05;18,86;725,15;1,8;0;7,22;190,29;2;1,19;510,9;3213
2385;1,06;18,7;716,03;1,77;0;7,22;190,42;2;1,2;501,68;3214
2386;1,06;18,38;702,12;1,74;0;7,22;190,54;2;1,2;487,68;3214
2387;1,05;18,25;700,24;1,74;0;7,22;190,67;1,9;1,19;485,7;3215
2388;1,06;18,02;700,71;1,7;0;7,22;190,8;2;1,2;486,07;3215
2389;1,06;17,92;702,12;1,7;0;7,28;190,92;2;1,2;487,38;3216
2390;1,06;17,76;707,2;1,67;0;7,28;191,05;2;1,2;492,36;3216
2391;1,06;17,41;709,83;1,65;0;7,22;191,17;2,1;1,2;494,89;3217
2392;1,06;17,22;707,1;1,62;0;7,28;191,3;2;1,2;492,07;3217
2393;1,06;17,05;704,47;1,61;0;7,28;191,43;2;1,2;489,34;3218
2394;1,06;16,8;701,65;1,59;0;7,22;191,55;2;1,2;486,42;3218
2395;1,06;16,7;701,84;1,57;0;7,23;191,68;2;1,2;486,51;3219
2396;1,06;16,67;704,85;1,58;0;7,28;191,81;2;1,2;489,42;3219
2397;1,06;16,7;704,94;1,57;0;7,28;191,93;2;1,2;489,42;3220
2398;1,07;16,73;697,33;1,57;0;7,17;192,06;2;1,21;481,71;3220
2399;1,06;16,7;693,76;1,57;0;7,22;192,18;2;1,2;478,04;3221
2400;1,07;16,7;693,67;1,56;0;7,28;192,31;2;1,21;477,85;3221
2401;1,07;16,6;693,48;1,56;0;7,15;192,43;2;1,21;477,56;3222
2402;1,08;16,57;693,1;1,54;0;7,28;192,56;2;1,22;477,09;3222
2403;1,08;16,54;688,31;1,53;0;7,22;192,69;2;1,22;472,2;3223
2404;1,08;16,6;693,48;1,54;0;7,22;192,81;2;1,22;477,27;3223
2405;1,07;16,54;690,75;1,54;0;7,28;192,94;2;1,21;474,44;3224
2406;1,08;16,51;696,02;1,53;0;7,28;193,07;2;1,22;479,61;3224
2407;1,07;16,47;700,34;1,54;0;7,28;193,19;2;1,21;483,83;3225
2408;1,07;16,54;711,24;1,54;0;7,28;193,32;2;1,21;494,63;3225
2409;1,07;16,41;713,12;1,54;0;7,22;193,45;2;1,21;496,41;3226
2410;1,08;16,34;708,98;1,52;0;7,22;193,57;2;1,22;492,18;3226
2411;1,08;16,25;698,74;1,51;0;7,28;193,7;2,1;1,22;481,84;3227
2412;1,07;16,22;693,48;1,51;0;7,28;193,82;2;1,21;476,48;3227
2413;1,07;16,15;691,41;1,51;0;7,22;193,95;2;1,21;474,32;3228
2414;1,06;16,18;688,03;1,52;0;7,28;194,08;1,9;1,2;470,84;3228
2415;1,07;16,25;693,85;1,51;0;7,28;194,2;1,9;1,21;476,56;3229
2416;1,07;16,31;695,64;1,52;0;7,22;194,33;2;1,21;478,25;3229
2417;1,06;16,25;689,81;1,53;0;7,28;194,46;2;1,2;472,33;3229
2418;1,06;16,34;729,66;1,54;0;7,28;194,58;2;1,21;512,07;3230
2419;1,07;16,22;729,84;1,52;0;7,28;194,71;2;1,21;512,16;3231
2420;1,07;16,09;724,39;1,5;0;7,22;194,83;2;1,22;506,61;3231
2421;1,07;15,93;710,3;1,48;0;7,21;194,96;2;1,21;492,42;3232
2422;1,06;15,99;711,71;1,51;0;7,27;195,09;2;1,2;493,73;3232
2423;1,06;16,15;709,08;1,52;0;7,28;195,21;2;1,2;491;3233
2424;1,06;16,28;710,77;1,53;0;7,28;195,34;2;1,2;492,59;3233
2425;1,07;16,34;714,06;1,53;0;7,28;195,47;2;1,21;495,79;3233
2426;1,06;16,47;726,74;1,55;0;7,28;195,59;2;1,21;508,37;3234
2427;1,06;16,51;735,95;1,56;0;7,28;195,72;2;1,2;517,48;3234
2428;1,06;16,34;725,52;1,54;0;7,28;195,85;2;1,21;506,95;3235
2429;1,07;16,15;716,69;1,51;0;7,35;195,97;2;1,21;498,02;3235
2430;1,08;16,02;712,93;1,49;0;7,28;196,1;2;1,22;494,17;3236
2431;1,08;15,83;707,39;1,47;0;7,28;196,23;2,1;1,22;488,52;3236
2432;1,07;15,76;711,14;1,48;0;7,28;196,36;2;1,21;492,19;3237
2433;1,07;16,31;710,49;1,52;0;7,28;196,48;2;1,21;491,43;3237
2434;1,07;16,51;709,36;1,54;0;7,27;196,61;1,9;1,21;490,2;3238
2435;1,07;16,44;716,31;1,53;0;7,28;196,74;2;1,22;497,06;3238
2436;1,07;16,47;726,84;1,54;0;7,27;196,86;2;1,22;507,49;3239
2437;1,07;16,44;735,39;1,54;0;7,27;196,99;2;1,21;515,94;3239
2438;1,07;16,22;734,07;1,52;0;7,28;197,11;2;1,21;514,52;3240
2439;1,07;16,12;731,25;1,51;0;7,28;197,24;2;1,21;511,61;3240
2440;1,08;16,12;733,13;1,5;0;7,28;197,37;2;1,22;513,39;3241
2441;1,08;16,12;733,98;1,5;0;7,34;197,5;2;1,22;514,14;3241
2442;1,07;16,25;730,88;1,51;0;7,28;197,62;2;1,22;510,94;3242
2443;1,08;16,25;732,01;1,51;0;7,28;197,75;2;1,22;511,97;3242
2444;1,07;16,25;730,69;1,51;0;7,28;197,88;2;1,22;510,55;3243
2445;1,08;16,09;731,35;1,48;0;7,34;198;2;1,23;511,11;3243
2446;1,08;15,99;735,11;1,48;0;7,28;198,13;2;1,23;514,77;3244
2447;1,07;15,89;735,95;1,48;0;7,34;198,26;2;1,22;515,52;3244
2448;1,08;15,76;736,61;1,46;0;7,28;198,38;2;1,23;516,08;3245
2449;1,08;15,57;734,82;1,44;0;7,27;198,51;2;1,23;514,2;3245
2450;1,07;15,38;735,95;1,43;0;7,27;198,64;2;1,22;515,23;3246
2451;1,08;15,31;734,35;1,41;0;7,34;198,77;2,1;1,23;513,53;3246
2452;1,08;15,44;734,26;1,43;0;7,27;198,89;2;1,22;513,34;3247
2453;1,08;15,47;734,17;1,43;0;7,27;199,02;2;1,23;513,15;3247
2454;1,08;15,38;733,13;1,42;0;7,34;199,15;1,9;1,23;512,02;3248
2455;1,08;15,38;732,1;1,43;0;7,27;199,27;1,9;1,22;510,88;3248
2456;1,08;15,38;730,41;1,42;0;7,28;199,4;2;1,23;509,09;3249
2457;1,08;15,35;728,06;1,42;0;7,34;199,53;2;1,23;506,65;3249
2458;1,09;15,35;726,27;1,41;0;7,27;199,65;2;1,23;504,76;3250
2459;1,09;15,35;738,11;1,41;0;7,22;199,78;2;1,24;516,51;3250
2460;1,09;15,38;743;1,41;0;7,28;199,91;2;1,24;521,29;3251
2461;1,09;15,35;741,97;1,4;0;7,34;200,03;2;1,24;520,16;3251
2462;1,09;15,25;724,02;1,39;0;7,27;200,16;2;1,24;502,12;3252
2463;1,11;15,18;723,08;1,37;0;7,27;200,29;2;1,25;501,08;3252
2464;1,1;15,12;722,51;1,37;0;7,34;200,42;2;1,24;500,42;3253
2465;1,1;15,22;724,68;1,38;0;7,34;200,54;2;1,24;502,48;3253
2466;1,11;15,31;730,22;1,38;0;7,34;200,67;2;1,26;507,93;3254
2467;1,11;15,35;728,72;1,39;0;7,34;200,8;2;1,25;506,32;3254
2468;1,11;15,35;722,61;1,38;0;7,27;200,92;2;1,26;500,12;3255
2469;1,11;15,38;713,4;1,39;0;7,27;201,05;2;1,25;490,81;3255
2470;1,09;15,38;713,12;1,41;0;7,27;201,18;2;1,24;490,43;3256
2471;1,1;15,41;714,72;1,4;0;7,28;201,3;2,1;1,24;491,93;3256
2472;1,08;15,44;734,82;1,43;0;7,27;201,43;2;1,23;511,94;3256
2473;1,09;15,41;741,31;1,42;0;7,27;201,56;2;1,24;518,33;3257
2474;1,08;15,31;736,52;1,41;0;7,27;201,68;2,1;1,23;513,44;3257
2475;1,08;15,31;736,52;1,41;0;7,27;201,68;2,1;1,23;513,44;3328
2476;1,08;15,31;736,52;1,41;0;7,27;201,68;2,1;1,23;513,44;3328
2477;1,08;16,44;673,75;1,53;0;7,34;201,81;2;1,21;450,37;3329
2478;1,09;16,54;707,2;1,52;0;7,34;201,94;2;1,23;483,73;3329
2479;1,08;16,54;717,63;1,53;0;7,34;202,07;2;1,22;494,06;3330
2480;1,09;16,6;744,41;1,52;0;7,34;202,2;2;1,24;520,74;3330
2481;1,08;16,6;748,07;1,53;0;7,34;202,32;2;1,23;524,31;3331
2482;1,08;16,38;732,66;1,51;0;7,33;202,45;2;1,23;508,8;3331
2483;1,08;16,28;729,56;1,51;0;7,34;202,58;2;1,22;505,6;3332
2484;1,09;16,05;744,6;1,47;0;7,34;202,71;2;1,24;520,54;3332
2485;1,08;15,96;746,85;1,48;0;7,33;202,83;2;1,23;522,69;3333
2486;1,09;15,8;732,01;1,44;0;7,27;202,96;2;1,24;507,75;3333
2487;1,09;15,64;729,09;1,43;0;7,34;203,09;2;1,24;504,74;3334
2488;1,1;15,44;742,15;1,4;0;7,34;203,22;2;1,25;517,7;3334
2489;1,09;15,28;751,83;1,4;0;7,33;203,34;2;1,24;527,28;3335
2490;1,1;15,15;753,71;1,38;0;7,33;203,47;2,1;1,25;529,06;3335
2491;1,1;14,67;754,46;1,33;0;7,34;203,6;2;1,25;529,72;3336
2492;1,11;14,6;751,36;1,32;0;7,33;203,73;2;1,26;526,52;3336
2493;1,11;14,51;742,53;1,31;0;7,28;203,85;2;1,25;517,59;3336
2494;1,11;14,38;734,64;1,29;0;7,33;203,98;2;1,26;509,59;3337
2495;1,11;14,35;731,91;1,3;0;7,34;204,11;2;1,25;506,77;3337
2496;1,11;14,38;733,41;1,3;0;7,33;204,24;2;1,25;508,18;3338
2497;1,1;14,31;731,91;1,3;0;7,34;204,36;2;1,25;506,58;3338
2498;1,09;14,31;727,49;1,31;0;7,33;204,49;2;1,24;502,06;3339
2499;1,09;14,51;728,53;1,33;0;7,32;204,62;2;1,24;503;3339
2500;1,11;14,44;722,04;1,31;0;7,22;204,74;2;1,25;496,41;3340
2501;1,11;14,35;727,96;1,3;0;7,51;204,87;2;1,25;502,24;3341
2502;1,11;14,44;736,61;1,31;0;7,27;205;2;1,25;510,78;3341
2503;1,11;14,28;734,26;1,29;0;7,22;205,13;2;1,25;508,34;3341
2504;1,11;14,31;727,78;1,3;0;7,33;205,25;1,9;1,25;501,75;3342
2505;1,1;14,28;713,68;1,3;0;7,33;205,38;2;1,24;487,56;3342
2506;1,11;14,09;703,91;1,27;0;7,34;205,51;2;1,25;477,69;3343
2507;1,11;14,09;699,96;1,27;0;7,33;205,64;2;1,25;473,65;3343
2508;1,1;14,12;710,39;1,28;0;7,34;205,76;2;1,24;483,98;3344
2509;1,1;14,18;715,56;1,29;0;7,27;205,89;2;1,24;489,05;3344
2510;1,09;14,31;716,5;1,31;0;7,33;206,02;2,1;1,24;489,89;3345
2511;1,08;14,35;718,94;1,32;0;7,33;206,15;2;1,23;492,23;3345
2512;1,08;14,51;723,08;1,34;0;7,34;206,27;2;1,23;496,27;3346
2513;1,08;14,47;693,48;1,34;0;7,33;206,4;2;1,22;466,57;3346
2514;1,08;14,54;714,53;1,34;0;7,39;206,53;1,9;1,23;487,52;3347
2515;1,08;14,51;722,42;1,35;0;7,33;206,66;2;1,22;495,32;3347
2516;1,07;14,64;722,8;1,37;0;7,33;206,79;2;1,21;495,6;3348
2517;1,07;14,73;715,94;1,38;0;7,39;206,91;2;1,21;488,64;3348
2518;1,07;14,86;717,72;1,39;0;7,39;207,04;2;1,22;490,33;3349
2519;1,06;14,96;711,71;1,41;0;7,33;207,17;2;1,2;484,21;3349
2520;1,06;15,02;717,44;1,41;0;7,33;207,3;2;1,21;489,85;3350
2521;1,06;15,09;721,11;1,43;0;7,33;207,43;2;1,2;493,41;3350
2522;1,05;14,73;701,94;1,4;0;7,33;207,55;2;1,19;474,15;3351
2523;1,06;14,64;695,92;1,38;0;7,39;207,68;2;1,2;468,04;3351
2524;1,05;14,77;695,83;1,4;0;7,33;207,81;2;1,19;467,84;3352
2525;1,05;14,6;694,61;1,39;0;7,33;207,94;2;1,19;466,52;3352
2526;1,03;14,51;699,96;1,4;0;7,39;208,07;2;1,17;471,78;3353
2527;1,03;14,64;693,38;1,42;0;7,33;208,19;2;1,17;465,11;3353
2528;1,03;14,67;698,83;1,43;0;7,33;208,32;2;1,17;470,46;3354
2529;1,02;14,54;700,43;1,42;0;7,39;208,45;2;1,16;471,96;3354
2530;1,02;14,44;706,07;1,41;0;7,33;208,58;2,1;1,17;477,5;3355
2531;1,01;14,12;710,86;1,4;0;7,33;208,7;2,1;1,15;482,19;3355
2532;1,01;13,93;711,43;1,38;0;7,46;208,83;2;1,15;482,66;3355
2533;1,01;13,48;704,47;1,34;0;7,33;208,96;2;1,15;475,61;3356
2534;1;13,25;701,09;1,32;0;7,33;209,09;2;1,14;472,12;3357
2535;1,01;13,06;701,09;1,3;0;7,39;209,22;2;1,15;472,03;3357
2536;1;12,93;694,32;1,29;0;7,33;209,35;2;1,14;465,16;3358
2537;1;12,61;676,85;1,26;0;7,33;209,47;2;1,14;447,59;3358
2538;1,01;12,54;679,57;1,24;0;7,32;209,6;2;1,14;450,21;3359
2539;0,99;12,38;677,41;1,25;0;7,33;209,73;2;1,13;447,95;3359
2540;0,99;12,09;673,28;1,23;0;7,33;209,86;2;1,12;443,72;3359
2541;0,98;11,96;675,53;1,23;0;7,33;209,98;2;1,11;445,88;3360
2542;0,96;11,64;686,06;1,21;0;7,39;210,11;2;1,1;456,31;3360
2543;0,95;11,41;694,23;1,2;0;7,33;210,24;2;1,09;464,38;3361
2544;0,93;11,38;724,02;1,22;0;7,33;210,37;2;1,08;494,07;3361
2545;0,93;11,15;719,7;1,2;0;7,58;210,5;2;1,07;489,65;3362
2546;0,93;10,03;699,77;1,08;0;7,32;210,63;2;1,07;469,63;3363
2547;0,94;9,8;694,98;1,05;0;7,33;210,75;2;1,08;464,74;3363
2548;0,97;9,64;690,38;0,99;0;7,33;210,88;2;1,11;460,04;3363
2549;0,96;9,28;684,83;0,97;0;7,33;211,01;2;1,1;454,4;3364
2550;0,95;9,03;681,73;0,95;0;7,33;211,14;2,1;1,09;451,2;3364
2551;0,98;8,93;682,95;0,92;0;7,32;211,26;2;1,11;452,32;3365
2552;1,01;8,7;682,2;0,86;0;7,26;211,39;2;1,14;451,47;3365
2553;1,03;8,45;675,91;0,82;0;7,33;211,52;2;1,16;445,08;3366
2554;1,1;8,77;675,06;0,8;0;7,33;211,65;1,9;1,23;444,13;3366
2555;1,17;8,32;674,22;0,71;0;7,33;211,77;2;1,3;443,19;3367
2556;1,29;7,8;653,26;0,6;0;7,33;211,9;2;1,43;422,14;3367
2557;1,64;7,45;546,7;0,46;0;7,32;212,03;2;1,75;315,48;3368
2558;1,74;7,74;478,76;0,44;0;7,26;212,15;2;1,84;247,44;3368
2559;1,89;8,25;443,53;0,44;0;12,2;212,37;2;1,98;212,11;3369
2560;1,93;8,67;444,18;0,45;0;7,03;212,49;2;2,02;212,67;3369
2561;1,86;9,19;469,65;0,49;0;7,33;212,62;0,4;1,95;238,03;3371
2562;1,92;8,9;479,23;0,46;0;7,27;212,74;2;2,02;247,52;3372
2563;1,89;8,48;478,76;0,45;0;7,33;212,87;2;1,98;246,95;3372
2564;1,84;9,48;501,69;0,52;0;7,33;213;2;1,94;269,78;3373
2565;1,84;9,77;503,38;0,53;0;7,33;213,13;2;1,94;271,38;3373
2566;1,63;11,48;505,17;0,71;0;7,32;213,25;2;1,73;273,06;3374
2567;1,6;11,57;490,23;0,72;0;7,33;213,38;2;1,7;258,02;3374
2568;1,48;11,15;501,88;0,75;0;7,33;213,51;2;1,58;269,58;3375
2569;1,26;12,28;538,53;0,98;0;7,32;213,64;2;1,36;306,13;3375
2570;1,2;12,86;572,73;1,07;0;7,33;213,76;2,1;1,32;340,23;3376
2571;1,19;13,28;630,99;1,11;0;7,21;213,89;2;1,32;398,4;3376
2572;1,14;12,19;681,36;1,07;0;7,33;214,02;2;1,27;448,66;3377
2573;1,07;12,48;708,42;1,16;0;7,26;214,14;2;1,21;475,63;3377
2574;1,05;11,06;730,13;1,05;0;7,33;214,27;2,1;1,2;497,24;3378
2575;1,05;11,06;730,13;1,05;0;7,33;214,27;2,1;1,2;497,24;3446
2576;1,05;11,06;730,13;1,05;0;7,33;214,27;2,1;1,2;497,24;3447
2577;1,08;13,54;651,01;1,26;0;7,14;214,39;2;1,21;417,82;3447
2578;1,08;13,35;668,39;1,24;0;7,32;214,52;2;1,21;435,11;3448
2579;1,06;13,02;709,74;1,23;0;7,26;214,65;2;1,2;476,36;3448
2580;1,07;11,48;711,43;1,08;0;7,33;214,78;2;1,21;477,95;3449
2581;1,08;11,12;702,78;1,03;0;7,32;214,9;2,1;1,22;469,21;3449
2582;1,07;10,7;715;1;0;7,26;215,03;2;1,21;481,32;3450
2583;1,08;10,51;733,51;0,97;0;7,32;215,16;2;1,22;499,74;3450
2584;1,09;9,93;724,77;0,91;0;7,32;215,28;2;1,24;490,9;3451
2585;1,08;9,99;743,94;0,93;0;7,26;215,41;2;1,23;509,97;3451
2586;1,08;9,8;759,63;0,9;0;7,26;215,54;2;1,24;525,57;3452
2587;1,09;9,7;769,97;0,89;0;7,26;215,66;2;1,24;535,8;3452
2588;1,1;9,28;774,85;0,84;0;7,32;215,79;2;1,25;540,59;3453
2589;1,12;9,09;760,1;0,81;0;7,32;215,92;2;1,27;525,74;3453
2590;1,14;9,09;734,82;0,8;0;7,32;216,05;2,1;1,28;500,37;3454
2591;1,13;9,09;749,77;0,8;0;7,26;216,17;2;1,28;515,21;3454
2592;1,14;9,19;764,71;0,8;0;7,32;216,3;2;1,3;530,05;3455
2593;1,17;8,93;739,24;0,76;0;7,32;216,43;2;1,32;504,49;3455
2594;1,16;9,06;736,99;0,78;0;7,32;216,55;1,9;1,31;502,13;3456
2595;1,16;10,03;760,48;0,86;0;7,32;216,68;2;1,31;525,53;3456
2596;1,16;9,9;740,84;0,85;0;7,26;216,81;2;1,31;505,79;3457
2597;1,15;10,25;769,5;0,89;0;7,32;216,94;2;1,3;534,35;3457
2598;1,15;10,54;779,93;0,91;0;7,26;217,06;2;1,31;544,68;3458
2599;1,16;10,19;759,73;0,88;0;7,32;217,19;2;1,31;524,38;3458
2600;1,15;10,16;761,42;0,88;0;7,26;217,32;2;1,31;525,98;3459
2601;1,16;10,41;774,85;0,89;0;7,33;217,44;2;1,32;539,32;3459
2602;1,16;10,86;784,35;0,93;0;7,32;217,57;2;1,32;548,71;3460
2603;1,16;11,09;775,14;0,96;0;7,32;217,7;2;1,31;539,4;3460
2604;1,18;11,38;753,81;0,96;0;7,33;217,83;2;1,33;517,97;3460
2605;1,19;11,44;758,6;0,96;0;7,32;217,95;2;1,34;522,67;3461
2606;1,28;12,06;746,85;0,94;0;7,26;218,08;2;1,43;510,82;3461
2607;1,34;12,35;727,12;0,92;0;7,32;218,21;2;1,49;490,99;3462
2608;1,46;12,48;638,32;0,86;0;7,32;218,34;2;1,58;402,1;3463
2609;1,51;12,44;586,92;0,83;0;7,26;218,46;2;1,62;350,6;3463
2610;1,49;12,28;575,64;0,82;0;7,32;218,59;2,1;1,6;339,22;3464
2611;1,44;12,64;579,68;0,88;0;7,32;218,72;2;1,55;343,17;3464
2612;1,41;13,19;581,66;0,94;0;7,32;218,84;2;1,52;345,04;3464
2613;1,4;14,8;606,18;1,05;0;7,32;218,97;1,9;1,52;369,47;3465
2614;1,38;15,12;650,82;1,09;0;7,32;219,1;1,9;1,51;414;3465
2615;1,38;13,31;659,56;0,97;0;7,32;219,23;2;1,51;422,64;3466
2616;1,45;13,15;639,64;0,91;0;7,32;219,35;2;1,57;402,63;3466
2617;1,5;12,35;586,26;0,82;0;7,32;219,48;2;1,62;349,15;3467
2618;1,33;10,38;636,44;0,78;0;7,32;219,61;2;1,46;399,23;3467
2619;1,32;10,45;656,83;0,79;0;7,32;219,74;2;1,45;419,53;3468
2620;1,25;10,96;710,02;0,88;0;7,26;219,86;2;1,39;472,61;3468
2621;1,21;9,57;732,38;0,79;0;7,32;219,99;2;1,36;494,88;3469
2622;1,18;8,03;752,21;0,68;0;7,32;220,12;2;1,33;514,61;3469
2623;1,16;7,96;766,4;0,68;0;7,32;220,24;2;1,32;528,7;3470
2624;1,14;8,19;777,58;0,72;0;7,26;220,37;2;1,29;539,79;3470
2625;1,19;7;743,28;0,59;0;7,32;220,5;2;1,34;505,39;3471
2626;1,2;6,51;738,02;0,54;0;7,32;220,63;2;1,35;500,03;3471
2627;1,24;6,22;734,35;0,5;0;7,32;220,75;2;1,38;496,27;3472
2628;1,23;6,16;725,52;0,5;0;7,32;220,88;2;1,37;487,33;3472
2629;1,26;6,32;720,07;0,5;0;7,32;221,01;2;1,4;481,79;3473
2630;1,23;6,38;725,33;0,52;0;7,26;221,13;2,1;1,37;486,95;3473
2631;1,24;7,12;724,96;0,57;0;7,32;221,26;2;1,39;486,48;3474
2632;1,21;7,16;729,75;0,59;0;7,32;221,39;2;1,35;491,17;3474
2633;1,2;7,06;776,92;0,59;0;7,26;221,52;1,9;1,35;538,24;3475
2634;1,27;6,54;780,87;0,52;0;7,32;221,64;2;1,42;542,09;3475
2635;1,34;6,38;781,62;0,48;0;7,32;221,77;2;1,49;542,75;3476
2636;1,55;6,29;764,05;0,41;0;7,26;221,9;2;1,7;525,08;3476
2637;1,74;6,54;732,66;0,38;0;7,2;222,02;2;1,89;493,59;3477
2638;2;6,8;672,05;0,34;0;7,32;222,15;2;2,14;432,89;3477
2639;2,11;7,32;675,81;0,35;0;7,32;222,28;2;2,24;436,55;3478
2640;2,19;8,64;652,23;0,39;0;7,26;222,4;2;2,32;412,86;3478
2641;2,16;10,09;664,07;0,47;0;7,32;222,53;2;2,29;424,6;3479
2642;2,14;10,06;652,04;0,47;0;7,32;222,66;2;2,27;412,48;3479
2643;2,07;10,22;702,22;0,49;0;7,32;222,79;2;2,21;462,56;3480
2644;2,12;12,19;752,58;0,58;0;7,32;222,91;2;2,27;512,83;3480
2645;2,29;12,93;777,77;0,56;0;7,38;223,04;2;2,45;537,91;3481
2646;2,82;13,64;757,66;0,48;0;7,26;223,17;2;2,97;517,71;3481
2647;3,11;13,51;726,93;0,43;0;7,38;223,3;2;3,25;486,88;3482
2648;3,71;15,47;632,49;0,42;0;7,38;223,42;2;3,83;392,35;3482
2649;3,8;15,22;610,22;0,4;0;7,32;223,55;2;3,92;369,98;3483
2650;3,92;16,67;607,31;0,43;0;7,32;223,68;2,1;4,04;366,97;3483
2651;4,04;18,99;618,49;0,47;0;7,26;223,81;2;4,16;378,05;3484
2652;4,26;21,18;579,97;0,5;0;7,26;223,93;2;4,37;339,42;3484
